filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,id
000049.txt,Car,0.0,1,2.19,194.14,174.89,341.99,241.74,1.44,1.58,3.25,-8.06,1.5,17.23,1.75,199.0
000049.txt,Car,0.0,2,-1.56,603.49,171.71,639.3,204.36,1.52,1.67,3.61,0.55,1.49,35.67,-1.54,200.0
000049.txt,Car,0.0,2,1.9,287.85,175.62,379.41,228.84,1.45,1.47,3.52,-8.24,1.56,21.69,1.55,201.0
000049.txt,Van,0.0,3,-0.48,881.73,155.07,1040.99,215.24,2.51,2.46,5.85,15.45,1.79,32.04,-0.03,202.0
000049.txt,Car,0.38,3,2.23,0.0,170.48,111.64,240.66,1.53,1.53,3.45,-14.04,1.5,17.43,1.56,203.0
000050.txt,Car,0.0,0,-1.75,683.34,170.98,803.44,257.43,1.49,1.56,4.34,2.51,1.49,14.75,-1.59,204.0
000050.txt,Car,0.0,0,-1.31,262.97,182.23,469.76,318.0,1.42,1.53,4.12,-3.06,1.56,9.79,-1.61,205.0
000050.txt,Car,0.99,1,-2.37,910.25,159.81,1241.0,374.0,1.59,1.59,3.89,2.61,1.55,2.39,-1.6,206.0
000050.txt,Car,0.0,0,-1.58,641.55,172.79,681.44,206.29,1.38,1.64,3.51,2.22,1.4,31.72,-1.51,207.0
000050.txt,Van,0.0,2,-1.24,683.63,153.82,724.01,183.67,2.59,1.98,5.33,8.59,0.95,65.64,-1.11,208.0
000051.txt,Cyclist,0.0,0,-1.91,919.02,155.73,967.93,230.96,1.72,0.5,1.67,7.97,1.34,17.38,-1.49,209.0
000051.txt,Car,0.0,0,-1.59,713.9,174.69,744.43,204.49,1.55,1.57,3.64,6.5,1.68,39.76,-1.43,210.0
000052.txt,Car,0.0,0,1.34,710.82,180.57,802.89,243.25,1.52,1.55,3.91,3.83,1.73,19.62,1.53,211.0
000052.txt,Car,0.0,1,1.58,624.74,177.5,695.15,239.15,1.62,1.84,4.1,1.43,1.77,21.12,1.64,212.0
000052.txt,Car,0.0,1,-2.9,309.83,179.79,406.67,219.91,1.74,1.58,3.9,-11.47,2.08,32.97,3.05,213.0
000052.txt,Car,0.0,0,-1.61,40.56,187.32,73.97,212.48,1.77,1.77,5.1,-41.57,2.87,54.19,-2.27,214.0
000052.txt,Van,0.0,0,-2.17,383.87,166.42,639.19,310.56,1.95,1.89,4.61,-1.87,1.89,12.06,-2.33,215.0
000052.txt,Car,0.0,0,-1.96,245.86,199.03,378.43,265.35,1.35,1.64,3.76,-7.32,2.02,17.46,-2.36,216.0
000053.txt,Van,1.0,0,-2.32,865.23,0.0,1241.0,374.0,2.38,1.98,5.62,3.03,1.7,2.98,-1.58,217.0
000053.txt,Car,0.0,0,1.86,173.62,180.91,429.48,359.85,1.52,1.5,3.85,-3.19,1.62,8.15,1.49,218.0
000053.txt,Car,0.0,0,-1.79,707.54,185.88,834.49,271.76,1.43,1.59,3.68,2.97,1.7,14.21,-1.59,219.0
000053.txt,Car,0.0,0,1.7,444.83,180.67,519.74,231.01,1.29,1.59,4.12,-3.63,1.53,20.88,1.53,220.0
000053.txt,Car,0.0,1,1.64,499.17,171.42,546.19,212.24,1.52,1.61,3.59,-3.48,1.49,28.91,1.52,221.0
000053.txt,Car,0.0,0,1.46,653.39,176.6,706.53,216.76,1.51,1.65,4.28,2.76,1.68,29.57,1.55,222.0
000053.txt,Car,0.0,2,1.64,526.94,173.21,563.54,203.04,1.48,1.64,3.95,-3.4,1.52,38.08,1.55,223.0
000054.txt,Pedestrian,0.0,0,2.83,768.22,141.35,840.18,316.18,1.85,0.54,0.96,2.17,1.44,7.8,3.09,224.0
000055.txt,Truck,0.0,0,-1.56,569.25,125.75,642.77,214.8,3.52,2.89,10.81,-0.18,1.71,34.15,-1.57,225.0
000055.txt,Car,0.0,1,2.24,31.61,193.32,129.71,230.77,1.48,1.35,3.93,-23.47,2.44,32.12,1.62,226.0
000055.txt,Car,0.0,1,2.14,104.42,188.01,188.34,220.56,1.5,1.62,4.08,-23.45,2.3,36.62,1.58,227.0
000055.txt,Car,0.0,1,2.08,183.23,187.33,245.86,217.54,1.65,1.57,3.82,-23.27,2.53,42.56,1.58,228.0
000055.txt,Car,0.0,1,2.04,227.36,189.17,281.98,211.96,1.37,1.36,4.44,-23.4,2.48,47.64,1.59,229.0
000056.txt,Car,0.0,0,1.67,540.1,181.59,571.5,205.22,1.5,1.7,4.21,-3.62,2.1,48.54,1.59,230.0
000057.txt,Car,1.0,0,2.55,0.0,224.48,199.8,374.0,1.6,1.68,3.94,-3.0,1.85,1.74,1.57,231.0
000057.txt,Car,0.0,0,1.67,514.51,193.66,563.52,231.99,1.42,1.66,4.11,-2.97,2.35,30.55,1.57,232.0
000057.txt,Car,0.0,0,1.59,572.56,176.77,591.32,196.26,1.97,1.87,4.53,-2.93,2.41,76.01,1.55,233.0
000058.txt,Pedestrian,0.0,0,-2.94,410.27,163.81,498.68,327.03,1.6,0.57,1.07,-1.56,1.45,7.29,3.14,234.0
000059.txt,Car,0.0,0,-1.56,558.06,180.83,599.17,213.45,1.26,1.6,3.56,-1.33,1.6,30.01,-1.61,235.0
000059.txt,Car,0.0,0,-1.48,509.12,180.43,543.44,205.58,1.37,1.63,3.57,-4.82,1.82,41.7,-1.59,236.0
000059.txt,Car,0.0,0,2.4,969.34,195.19,1100.37,246.63,1.38,1.35,3.3,12.55,2.08,21.41,2.92,237.0
000059.txt,Car,0.19,3,2.08,1129.34,194.18,1241.0,249.48,1.59,1.73,4.02,19.12,2.33,23.51,2.75,238.0
000059.txt,Van,0.0,2,-1.6,567.14,164.1,590.87,195.65,2.26,1.64,5.2,-2.4,1.66,54.6,-1.64,239.0
000060.txt,Van,0.0,0,1.59,519.66,162.08,545.51,194.8,2.84,2.22,6.86,-7.09,1.95,66.59,1.48,240.0
000060.txt,Car,0.0,0,-1.55,550.84,173.54,614.08,236.57,1.62,1.63,4.5,-0.78,1.67,21.02,-1.58,241.0
000060.txt,Car,0.0,1,1.95,305.57,177.91,341.6,196.33,1.46,1.31,4.15,-23.72,1.89,59.83,1.58,242.0
000060.txt,Cyclist,0.0,0,-1.83,789.79,178.79,805.04,211.66,1.64,0.34,1.58,9.57,1.95,36.96,-1.58,243.0
000061.txt,Van,0.05,3,-1.76,1054.28,105.67,1241.0,249.94,2.48,2.2,5.33,11.04,1.35,15.23,-1.14,244.0
000061.txt,Car,0.79,3,1.66,0.0,212.28,41.28,328.12,1.44,1.58,3.72,-9.76,2.12,10.93,0.94,245.0
000061.txt,Car,0.0,2,1.58,69.7,217.73,112.22,254.15,1.39,1.52,3.56,-23.89,3.55,33.21,0.96,246.0
000061.txt,Car,0.14,1,1.67,0.0,218.4,93.89,297.9,1.46,1.59,3.35,-13.06,2.61,16.63,1.01,247.0
000061.txt,Misc,0.0,3,-1.56,879.45,149.53,932.13,173.41,1.04,2.23,2.66,14.07,0.01,34.42,-1.18,248.0
000061.txt,Van,0.0,3,-1.55,884.04,123.51,923.63,169.76,2.37,1.92,4.43,16.49,-0.21,40.44,-1.16,249.0
000062.txt,Car,0.0,0,1.86,409.55,177.73,520.82,250.74,1.76,1.77,4.41,-3.82,1.9,19.65,1.67,250.0
000062.txt,Car,0.0,1,1.82,502.22,185.85,574.38,229.91,1.48,1.65,4.4,-2.63,1.99,27.12,1.72,251.0
000062.txt,Car,0.0,0,1.71,602.85,184.1,638.97,209.35,1.42,1.66,3.64,0.67,2.11,43.31,1.73,252.0
000062.txt,Car,0.0,1,1.81,677.29,181.51,704.82,198.0,1.44,1.64,3.78,7.44,2.25,66.05,1.92,253.0
000062.txt,Cyclist,0.0,0,-1.64,692.58,175.37,717.5,229.83,1.78,0.69,1.81,3.18,1.87,24.54,-1.51,254.0
000063.txt,Car,0.0,0,-1.75,875.15,185.26,975.98,253.98,1.52,1.54,4.5,8.0,1.87,18.74,-1.35,255.0
000063.txt,Car,0.0,2,-2.55,287.03,172.92,514.8,285.76,1.59,1.45,3.15,-3.3,1.61,11.32,-2.83,256.0
000063.txt,Pedestrian,0.0,2,-1.94,411.42,172.4,454.91,296.52,1.68,0.52,0.55,-2.57,1.67,10.12,-2.18,257.0
000063.txt,Van,0.0,0,-1.65,842.29,169.2,890.46,215.29,2.07,1.79,4.39,12.24,1.93,34.75,-1.31,258.0
000064.txt,Car,0.0,0,-1.7,657.65,179.93,709.86,219.92,1.38,1.49,3.32,2.65,1.65,26.82,-1.6,259.0
000064.txt,Car,0.0,0,-1.85,731.51,180.39,882.28,275.8,1.5,1.62,3.89,3.43,1.65,13.46,-1.6,260.0
000064.txt,Car,0.0,1,-1.83,715.18,175.63,762.77,203.9,1.44,1.56,3.96,6.91,1.61,39.17,-1.65,261.0
000064.txt,Truck,0.0,1,-2.01,816.58,59.74,1112.51,266.07,3.55,2.56,7.97,7.25,1.64,16.44,-1.6,262.0
000065.txt,Pedestrian,0.0,0,2.67,602.33,172.98,626.06,220.54,1.61,0.87,1.03,0.16,1.32,25.06,2.67,263.0
000065.txt,Tram,0.0,2,-0.06,301.17,131.62,451.59,213.2,3.68,2.81,6.69,-10.89,1.4,34.93,-0.37,264.0
000065.txt,Tram,0.0,2,-0.2,444.01,132.15,516.75,207.36,3.65,2.8,3.14,-6.21,1.24,36.72,-0.37,265.0
000065.txt,Tram,0.0,2,-0.39,505.05,128.5,738.57,201.9,3.68,2.79,12.71,1.29,0.95,39.56,-0.37,266.0
000065.txt,Person_sitting,0.11,1,-2.7,982.81,215.76,1140.08,373.0,1.18,0.56,0.85,3.47,1.47,5.52,-2.16,267.0
000065.txt,Person_sitting,0.0,2,1.64,920.27,205.21,1000.88,352.07,1.26,0.64,0.79,3.39,1.5,6.83,2.08,268.0
000065.txt,Person_sitting,0.0,2,-1.81,763.61,198.98,823.39,287.61,1.24,0.68,0.72,2.78,1.51,10.6,-1.56,269.0
000065.txt,Person_sitting,0.0,2,-2.62,800.11,197.33,863.04,285.9,1.23,0.57,0.68,3.35,1.48,10.59,-2.33,270.0
000065.txt,Person_sitting,0.0,1,1.08,738.19,201.8,796.13,277.35,1.15,0.63,0.75,2.65,1.5,11.69,1.3,271.0
000066.txt,Car,0.0,0,-1.53,671.48,168.74,710.12,206.53,1.57,1.56,2.62,3.54,1.42,31.58,-1.42,272.0
000066.txt,Car,0.0,0,1.75,591.73,172.89,633.98,199.59,1.43,1.68,4.19,0.19,1.46,40.99,1.75,273.0
000067.txt,Car,0.0,0,-1.45,671.83,174.3,702.61,195.46,1.32,1.48,4.44,5.12,1.44,47.66,-1.34,274.0
000067.txt,Truck,0.04,2,2.2,0.0,73.11,444.03,270.73,4.02,2.6,16.79,-10.24,2.07,23.13,1.79,275.0
000067.txt,Car,0.0,0,-1.45,704.82,171.69,744.06,200.12,1.42,1.56,4.16,6.09,1.38,38.29,-1.29,276.0
000067.txt,Car,0.0,0,-1.13,427.15,179.96,600.34,281.01,1.45,1.59,3.44,-1.52,1.59,12.32,-1.26,277.0
000067.txt,Car,0.0,0,-0.79,76.38,181.99,384.72,306.19,1.51,1.61,4.31,-5.57,1.67,11.21,-1.24,278.0
000067.txt,Car,0.0,2,1.84,478.81,182.19,515.67,207.52,1.44,1.35,3.23,-6.77,2.02,43.4,1.69,279.0
000067.txt,Tram,0.0,2,1.23,591.57,158.36,651.13,188.67,3.46,2.57,14.66,1.16,1.9,89.8,1.24,280.0
000068.txt,Car,0.25,0,1.94,69.26,200.28,435.08,374.0,1.46,1.62,4.04,-3.0,1.79,6.98,1.55,281.0
000068.txt,Car,0.8,1,2.26,0.0,209.2,198.59,374.0,1.46,1.58,3.72,-5.44,1.85,6.22,1.56,282.0
000068.txt,Cyclist,0.97,0,2.34,1210.28,199.77,1241.0,374.0,1.55,0.57,1.73,4.04,1.69,3.57,-3.14,283.0
000068.txt,Car,0.0,2,1.68,478.18,187.68,549.54,249.43,1.57,1.6,3.99,-2.73,2.03,20.96,1.55,284.0
000068.txt,Car,0.0,1,1.66,530.03,187.79,573.1,226.09,1.52,1.54,3.68,-2.53,2.2,31.5,1.58,285.0
000068.txt,Van,0.0,1,1.63,547.61,171.12,584.05,212.41,2.47,1.98,5.81,-2.79,2.41,46.44,1.57,286.0
000068.txt,Car,0.0,1,-0.16,667.74,182.35,790.82,230.38,1.62,1.65,4.14,4.19,1.99,25.95,0.0,287.0
000068.txt,Car,0.0,2,-0.11,657.37,184.48,763.34,221.64,1.55,1.66,4.47,4.35,2.1,32.0,0.02,288.0
000068.txt,Car,0.0,1,-0.01,637.45,180.34,714.44,212.34,1.69,1.76,4.12,3.59,2.12,39.79,0.08,289.0
000068.txt,Van,0.0,1,1.61,572.52,175.02,596.26,199.95,2.13,1.91,6.4,-2.28,2.36,65.43,1.57,290.0
000068.txt,Van,0.0,1,1.77,380.78,167.69,523.29,288.56,1.95,1.75,4.63,-2.89,1.9,14.05,1.57,291.0
000068.txt,Cyclist,0.0,1,1.09,958.95,167.55,1036.88,254.43,1.68,0.53,1.96,7.95,1.59,14.95,1.57,292.0
000069.txt,Car,0.0,0,-2.73,130.0,186.92,355.47,257.87,1.47,1.74,4.26,-8.31,1.82,16.53,3.1,293.0
000069.txt,Car,0.0,1,0.21,501.21,177.91,556.47,194.32,1.36,1.68,4.49,-7.02,1.82,62.51,0.1,294.0
000070.txt,Pedestrian,0.0,0,2.98,531.11,146.5,631.01,350.0,1.85,0.66,1.18,-0.29,1.54,6.89,2.94,295.0
000071.txt,Car,0.0,0,-1.57,596.84,174.1,664.34,239.31,1.61,1.66,3.2,0.51,1.67,19.58,-1.55,296.0
000071.txt,Tram,0.0,0,1.54,701.49,149.63,725.74,184.45,3.63,2.17,14.86,11.82,1.28,83.1,1.68,297.0
000072.txt,Car,0.25,1,2.26,0.0,178.54,117.72,228.38,1.57,1.2,5.24,-19.79,1.78,25.33,1.61,298.0
000072.txt,Car,0.0,0,1.85,290.87,187.34,464.1,288.52,1.41,1.69,4.36,-3.87,1.69,12.67,1.56,299.0
000072.txt,Car,0.0,0,-1.57,590.87,174.23,629.98,213.19,1.62,1.63,4.5,-0.01,1.71,32.6,-1.57,300.0
000073.txt,Pedestrian,0.0,0,-2.62,237.23,173.7,312.33,365.33,1.58,0.66,0.53,-2.99,1.6,6.32,-3.05,301.0
000073.txt,Pedestrian,0.0,1,0.8,189.46,158.23,256.19,356.44,1.7,0.61,0.51,-3.62,1.58,6.54,0.31,302.0
000073.txt,Pedestrian,0.0,0,0.45,752.95,164.08,791.19,288.78,1.75,0.63,0.51,2.28,1.63,10.51,0.65,303.0
000073.txt,Cyclist,0.0,0,1.78,444.66,170.48,485.7,241.86,1.64,0.57,2.0,-3.55,1.6,17.61,1.58,304.0
000073.txt,Cyclist,0.0,0,1.65,494.34,168.08,517.01,223.73,1.8,0.6,1.85,-3.54,1.66,24.31,1.51,305.0
000073.txt,Pedestrian,0.0,0,-2.07,546.73,177.07,560.52,214.88,1.53,0.61,0.73,-2.41,1.71,29.83,-2.15,306.0
000073.txt,Pedestrian,0.0,0,-2.02,535.68,174.41,549.63,214.38,1.61,0.54,0.87,-2.86,1.68,29.55,-2.12,307.0
000074.txt,Pedestrian,0.0,0,1.21,688.53,124.64,780.2,363.93,1.95,0.63,0.74,1.18,1.49,6.19,1.39,308.0
000074.txt,Pedestrian,0.0,0,1.07,778.38,149.08,861.05,355.71,1.71,0.6,0.52,1.84,1.45,6.18,1.34,309.0
000074.txt,Pedestrian,0.0,0,0.72,935.8,155.14,1006.47,306.09,1.59,0.46,0.67,4.04,1.32,7.84,1.18,310.0
000075.txt,Car,1.0,0,2.59,0.0,137.74,159.41,374.0,1.83,1.69,4.28,-3.01,1.7,1.36,1.52,311.0
000075.txt,Misc,0.21,1,2.11,52.22,248.78,401.51,374.0,0.96,1.81,2.58,-3.39,1.8,6.83,1.66,312.0
000075.txt,Car,0.0,0,1.86,452.53,186.98,572.26,264.03,1.51,1.63,4.03,-2.14,1.87,16.67,1.73,313.0
000075.txt,Car,0.0,1,1.9,540.75,182.52,621.76,237.57,1.57,1.44,3.6,-0.86,1.9,22.81,1.87,314.0
000075.txt,Car,0.0,1,1.83,611.24,182.17,671.77,222.71,1.47,1.51,3.5,1.26,1.85,28.33,1.87,315.0
000075.txt,Car,0.0,2,-1.29,804.21,165.36,846.44,190.26,1.77,1.75,4.67,16.06,1.25,53.73,-1.0,316.0
000076.txt,Pedestrian,0.28,0,2.39,90.64,186.57,329.47,373.0,1.51,1.01,0.97,-2.63,1.56,4.83,1.9,317.0
000076.txt,Pedestrian,0.0,0,-1.35,964.98,157.64,1023.92,289.42,1.59,0.66,0.65,4.82,1.3,9.12,-0.88,318.0
000076.txt,Pedestrian,0.0,2,0.66,236.84,169.82,288.56,339.57,1.66,0.65,0.72,-3.58,1.55,7.41,0.22,319.0
000076.txt,Cyclist,0.0,0,1.68,413.06,169.47,489.86,291.05,1.67,0.93,1.69,-2.24,1.51,10.79,1.47,320.0
000076.txt,Pedestrian,0.0,1,-1.9,811.24,152.52,841.74,249.83,1.75,0.82,1.14,4.05,1.23,13.53,-1.61,321.0
000076.txt,Pedestrian,0.0,0,-1.53,583.85,164.01,608.02,237.87,1.77,0.94,0.93,-0.26,1.35,17.75,-1.55,322.0
000076.txt,Pedestrian,0.0,0,2.63,524.52,165.79,549.51,230.67,1.73,0.67,0.83,-1.94,1.31,19.66,2.53,323.0
000076.txt,Pedestrian,0.0,0,1.66,560.09,165.43,577.09,224.39,1.82,0.8,0.86,-1.22,1.32,22.65,1.6,324.0
000076.txt,Pedestrian,0.0,2,1.43,708.67,157.73,729.27,222.05,1.88,0.78,1.03,3.36,1.19,21.58,1.58,325.0
000077.txt,Car,0.0,0,1.74,574.29,179.23,616.86,208.22,1.5,1.7,3.77,-0.77,1.86,39.62,1.72,326.0
000078.txt,Van,0.66,0,2.02,0.0,142.54,336.56,374.0,1.85,1.7,4.35,-3.71,1.72,5.77,1.47,327.0
000078.txt,Car,0.0,1,1.9,222.78,166.78,454.29,308.44,1.7,1.82,4.45,-3.82,1.66,10.96,1.58,328.0
000078.txt,Car,0.0,0,-1.47,658.66,166.95,697.19,201.46,1.57,1.56,2.62,3.24,1.32,34.46,-1.38,329.0
000078.txt,Car,0.0,0,1.78,615.97,168.04,651.65,189.21,1.43,1.68,4.19,1.72,1.13,51.25,1.82,330.0
000079.txt,Car,0.0,0,-1.45,669.49,174.52,700.47,196.1,1.32,1.48,4.44,4.88,1.45,46.78,-1.35,331.0
000079.txt,Truck,0.0,2,2.18,22.54,78.5,452.12,265.67,4.02,2.6,16.79,-10.05,2.07,23.95,1.78,332.0
000079.txt,Car,0.0,0,-1.44,701.01,171.82,742.42,201.29,1.42,1.56,4.16,5.75,1.39,36.99,-1.29,333.0
000079.txt,Car,0.0,0,-1.08,357.22,182.05,567.87,301.78,1.45,1.59,3.44,-2.04,1.61,10.74,-1.26,334.0
000079.txt,Car,0.16,0,-0.7,0.0,183.03,326.6,330.77,1.51,1.61,4.31,-6.07,1.67,9.82,-1.24,335.0
000079.txt,Car,0.0,2,1.83,483.32,182.25,518.76,207.09,1.44,1.35,3.23,-6.67,2.03,44.23,1.68,336.0
000079.txt,Tram,0.0,2,1.22,590.5,158.43,650.51,188.63,3.46,2.57,14.66,1.05,1.9,90.09,1.23,337.0
000080.txt,Car,0.0,0,1.74,457.71,176.44,528.64,229.39,1.58,1.6,4.11,-3.79,1.72,23.79,1.59,338.0
000080.txt,Car,0.0,0,1.64,536.11,176.89,565.32,202.72,1.52,1.55,3.79,-3.68,1.79,44.92,1.56,339.0
000080.txt,Car,0.0,1,1.63,559.75,176.02,578.82,192.14,1.48,1.62,3.21,-3.85,1.79,68.42,1.57,340.0
000080.txt,Car,0.0,0,-1.57,589.68,172.46,633.43,216.04,1.62,1.63,4.5,0.02,1.64,29.39,-1.57,341.0
000081.txt,Car,0.0,0,-1.49,563.24,175.63,581.9,191.81,1.66,1.73,3.05,-3.95,1.98,76.47,-1.55,342.0
000081.txt,Truck,0.0,0,-1.58,593.82,162.45,621.39,192.31,2.85,2.63,12.34,-0.32,1.93,75.8,-1.58,343.0
000081.txt,Tram,0.74,1,-1.0,0.0,70.22,363.5,303.39,3.19,2.67,17.04,-9.62,1.85,15.22,-1.55,344.0
000081.txt,Tram,0.0,1,-1.28,281.85,129.69,447.74,225.59,3.17,2.76,12.84,-9.65,1.81,30.47,-1.58,345.0
000082.txt,Car,0.0,0,-1.62,708.08,167.9,728.44,184.46,1.4,1.55,4.06,9.55,1.01,63.93,-1.48,346.0
000082.txt,Truck,0.64,0,0.49,0.0,105.16,200.39,239.16,3.58,2.81,10.71,-17.95,1.8,20.34,-0.22,347.0
000083.txt,Car,0.97,0,-0.92,0.0,202.73,361.84,373.0,1.47,1.59,4.03,-2.57,1.64,3.15,-1.57,348.0
000083.txt,Car,0.0,0,-1.35,368.92,183.19,504.02,279.22,1.41,1.54,3.36,-2.74,1.45,12.45,-1.57,349.0
000083.txt,Car,0.0,0,-1.58,587.82,169.53,643.17,220.02,1.52,1.67,4.38,0.43,1.16,24.12,-1.56,350.0
000083.txt,Car,0.0,0,-1.47,519.33,170.45,571.86,215.65,1.56,1.59,3.65,-2.04,1.18,26.91,-1.55,351.0
000083.txt,Van,0.0,1,2.04,101.79,160.13,334.71,287.06,1.8,1.67,4.34,-6.31,1.5,12.43,1.58,352.0
000083.txt,Car,0.0,1,1.77,463.38,174.76,511.89,205.66,1.42,1.56,4.16,-5.56,1.11,35.5,1.61,353.0
000084.txt,Car,0.0,0,1.55,459.33,179.71,505.68,227.3,1.68,1.63,3.9,-4.99,1.96,27.84,1.37,354.0
000084.txt,Car,0.0,2,1.46,448.2,181.65,486.43,208.6,1.47,1.7,4.39,-8.4,1.99,42.1,1.26,355.0
000085.txt,Van,0.9,0,-0.79,0.0,57.67,245.43,374.0,2.46,2.03,5.35,-5.26,1.68,5.45,-1.53,356.0
000085.txt,Cyclist,0.0,0,-1.54,678.16,164.16,705.93,243.78,1.82,0.59,1.89,1.96,1.63,17.42,-1.43,357.0
000085.txt,Pedestrian,0.0,0,0.9,304.95,177.99,359.91,304.07,1.57,0.52,0.62,-3.69,1.64,9.37,0.54,358.0
000085.txt,Car,0.27,3,-2.42,0.0,179.86,156.79,244.69,1.44,1.62,3.91,-13.19,1.62,17.05,-3.07,359.0
000086.txt,Car,0.94,1,0.89,0.0,167.86,85.41,374.0,1.72,1.68,4.02,-6.22,1.71,4.88,0.01,360.0
000086.txt,Car,0.61,1,-2.48,0.0,198.47,233.64,362.17,1.41,1.42,4.27,-6.28,1.7,7.11,3.09,361.0
000086.txt,Car,0.0,1,0.26,357.4,177.28,507.68,223.54,1.38,1.66,4.38,-5.64,1.55,23.08,0.02,362.0
000086.txt,Car,0.0,2,-0.17,687.56,171.57,861.8,232.21,1.48,1.86,4.18,4.17,1.48,18.97,0.05,363.0
000086.txt,Car,0.0,2,-0.2,670.92,163.04,823.26,222.96,1.74,1.66,4.37,4.13,1.48,22.35,-0.02,364.0
000086.txt,Car,0.0,1,-2.9,418.36,175.37,519.34,208.94,1.47,1.67,4.28,-6.49,1.61,33.25,-3.09,365.0
000086.txt,Car,0.0,2,-3.1,451.01,175.35,533.89,202.01,1.38,1.67,4.37,-6.4,1.54,39.44,3.03,366.0
000087.txt,Car,0.0,0,2.2,23.14,183.9,225.74,258.36,1.45,1.59,4.28,-10.88,1.72,16.52,1.63,367.0
000087.txt,Car,0.0,0,-1.63,694.9,174.26,735.64,207.53,1.43,1.59,4.21,4.79,1.52,33.48,-1.49,368.0
000087.txt,Car,0.0,0,3.11,797.32,169.25,844.72,185.72,1.41,1.59,4.01,18.87,1.13,64.7,-2.89,369.0
000087.txt,Pedestrian,0.0,0,-0.28,560.17,171.53,569.17,196.85,1.72,0.74,0.56,-3.11,1.64,49.54,-0.34,370.0
000087.txt,Car,0.0,1,3.04,886.07,166.52,939.02,185.61,1.59,1.64,4.08,26.27,1.09,62.79,-2.85,371.0
000087.txt,Van,0.0,1,2.82,1053.43,158.28,1115.7,181.41,1.83,1.71,3.92,39.05,0.68,59.48,-2.88,372.0
000088.txt,Car,0.0,1,0.49,175.86,191.58,373.02,247.37,1.36,1.68,4.49,-8.88,1.89,19.19,0.06,373.0
000089.txt,Car,0.0,0,-1.33,317.74,196.5,504.71,314.03,1.33,1.71,4.09,-2.79,1.75,10.91,-1.58,374.0
000089.txt,Van,0.41,1,-1.96,744.33,0.0,1241.0,374.0,2.58,1.87,6.44,2.86,1.56,6.92,-1.59,375.0
000089.txt,Car,0.0,1,-1.7,657.48,176.96,720.62,224.75,1.49,1.56,4.34,2.6,1.65,24.94,-1.6,376.0
000089.txt,Car,0.0,1,-1.41,458.28,184.16,538.75,243.43,1.42,1.53,4.12,-3.0,1.75,19.85,-1.56,377.0
000089.txt,Car,0.0,2,-1.79,704.25,177.37,853.41,287.79,1.59,1.59,3.89,2.68,1.69,12.49,-1.59,378.0
000089.txt,Car,0.0,1,-1.54,635.02,178.02,665.21,203.12,1.38,1.64,3.51,2.33,1.69,41.73,-1.49,379.0
000090.txt,Car,0.0,0,-1.82,5.08,199.56,126.68,269.46,1.57,1.72,3.52,-14.21,2.3,18.74,-2.46,380.0
000091.txt,Cyclist,0.0,0,-1.89,902.74,156.63,947.4,228.32,1.72,0.5,1.67,7.89,1.34,18.2,-1.48,381.0
000091.txt,Car,0.0,0,-1.57,709.26,175.05,738.72,203.83,1.55,1.57,3.64,6.46,1.7,41.1,-1.42,382.0
000092.txt,Car,0.0,0,-1.4,654.0,176.92,688.53,201.62,1.54,1.63,3.67,4.03,1.82,47.24,-1.31,383.0
000092.txt,Car,0.0,0,2.01,359.95,187.35,456.4,240.78,1.56,1.59,3.69,-6.52,2.06,23.56,1.74,384.0
000092.txt,Car,0.0,1,1.92,420.42,175.29,496.16,228.83,1.93,1.59,4.01,-5.86,2.05,28.17,1.72,385.0
000092.txt,Car,0.0,0,-1.66,686.98,173.04,733.38,211.64,1.58,1.67,3.84,4.32,1.62,31.81,-1.52,386.0
000092.txt,Car,0.0,2,-1.54,692.44,163.91,724.72,207.04,2.05,1.5,3.83,5.0,1.65,36.49,-1.41,387.0
000092.txt,Car,0.66,3,2.53,1182.15,149.81,1241.0,197.3,1.39,1.51,3.49,19.65,0.71,21.78,-3.03,388.0
000093.txt,Car,0.41,1,2.1,0.0,187.51,326.99,374.0,1.61,1.74,4.06,-4.56,1.79,7.29,1.56,389.0
000093.txt,Car,0.0,0,-1.72,722.86,168.15,812.89,237.29,1.77,1.77,5.1,4.44,1.69,21.21,-1.52,390.0
000093.txt,Car,0.0,1,1.94,246.99,194.92,425.43,297.77,1.39,1.55,3.65,-4.46,1.81,12.2,1.6,391.0
000093.txt,Car,0.0,1,1.86,359.29,185.63,479.38,258.98,1.46,1.63,3.92,-4.32,1.79,16.8,1.61,392.0
000093.txt,Car,0.0,0,1.72,550.61,176.8,587.13,202.37,1.47,1.66,3.76,-2.47,1.72,43.68,1.66,393.0
000093.txt,Car,0.0,0,1.69,605.74,174.87,626.16,190.29,1.45,1.6,3.2,0.59,1.67,70.35,1.7,394.0
000094.txt,Car,0.0,0,-1.72,660.56,189.93,747.57,252.98,1.41,1.58,4.36,2.33,1.9,19.16,-1.61,395.0
000095.txt,Car,0.0,0,-1.6,599.12,182.07,667.54,247.13,1.56,1.65,3.69,0.52,1.82,19.42,-1.57,396.0
000095.txt,Car,0.0,0,-1.11,774.94,172.0,963.28,270.83,1.54,1.72,3.88,4.81,1.54,13.24,-0.77,397.0
000095.txt,Car,0.0,1,-0.98,705.57,179.11,802.71,228.95,1.52,1.49,3.46,4.83,1.75,24.11,-0.79,398.0
